zcta,Num Eligible,Num Ineligible,Percentage Eligible
04406,180,156,53.57
04408,37,56,39.78
04410,247,261,48.62
04411,321,340,48.56
04412,2021,2141,48.56
04413,34,30,53.12
04414,261,226,53.59
04415,62,54,53.45
04416,976,1501,39.4
04417,93,84,52.54
04418,367,378,49.26
04419,598,633,48.58
04421,236,362,39.46
04422,324,343,48.58
04424,198,177,52.8
04426,1150,996,53.59
04427,606,642,48.56
04428,633,671,48.54
04429,980,1178,45.41
04430,374,334,52.82
04431,3,5,37.5
04434,258,273,48.59
04435,200,212,48.54
04438,220,339,39.36
04441,389,337,53.58
04442,26,22,54.17
04443,518,449,53.57
04444,1944,2060,48.55
04448,296,269,52.39
04449,288,305,48.57
04450,282,299,48.54
04451,48,43,52.75
04453,155,159,49.36
04454,14,13,51.85
04455,218,195,52.78
04456,614,651,48.54
04457,1354,1210,52.81
04459,159,142,52.82
04460,295,263,52.87
04461,642,680,48.56
04462,1049,937,52.82
04463,657,570,53.55
04464,143,124,53.56
04468,1837,1946,48.56
04469,650,689,48.54
04471,147,132,52.69
04472,395,607,39.42
04473,1687,1787,48.56
04474,795,843,48.53
04475,74,78,48.68
04476,202,311,39.38
04478,66,57,53.66
04479,312,270,53.61
04481,158,137,53.56
04485,59,51,53.64
04487,184,165,52.72
04488,247,261,48.62
04489,41,44,48.24
04490,48,43,52.75
04491,25,23,52.08
04492,31,28,52.54
04493,428,382,52.84
04495,96,86,52.75
04496,682,1049,39.4
04497,74,66,52.86
04530,1313,3378,27.99
04535,128,198,39.26
04537,358,551,39.38
04538,309,475,39.41
04539,220,339,39.36
04541,9,14,39.13
04543,410,631,39.39
04544,125,193,39.31
04547,205,315,39.42
04548,124,320,27.93
04551,147,226,39.41
04553,330,508,39.38
04554,116,179,39.32
04555,321,494,39.39
04556,214,329,39.41
04558,73,113,39.25
04562,254,654,27.97
04563,269,414,39.39
04564,92,141,39.48
04568,83,127,39.52
04570,3,5,37.5
04571,55,85,39.29
04572,924,1421,39.4
04573,119,184,39.27
04574,285,438,39.42
04575,52,80,39.39
04576,107,165,39.34
04578,798,1228,39.39
04579,362,931,28.0
04605,2444,3760,39.39
04606,272,243,52.82
04607,220,339,39.36
04609,912,1402,39.41
04611,105,94,52.76
04612,107,165,39.34
04613,21,33,38.89
04614,499,767,39.42
04616,147,226,39.41
04617,128,198,39.26
04619,734,656,52.81
04622,312,282,52.53
04623,224,200,52.83
04624,37,56,39.78
04625,12,19,38.71
04626,125,111,52.97
04627,346,532,39.41
04628,159,142,52.82
04630,326,291,52.84
04631,306,273,52.85
04634,358,551,39.38
04635,6,9,40.0
04640,434,668,39.38
04642,37,56,39.78
04643,229,205,52.76
04645,15,24,38.46
04646,18,28,39.13
04648,136,122,52.71
04649,297,266,52.75
04650,46,71,39.32
04652,365,327,52.75
04653,104,160,39.39
04654,788,704,52.82
04655,229,205,52.76
04657,82,73,52.9
04658,326,291,52.84
04660,254,391,39.38
04662,83,127,39.52
04664,217,334,39.38
04666,266,238,52.78
04667,354,316,52.84
04668,419,375,52.77
04669,31,47,39.74
04671,127,114,52.7
04673,24,38,38.71
04674,67,104,39.18
04675,49,75,39.52
04676,193,296,39.47
04677,49,75,39.52
04679,315,485,39.38
04680,269,240,52.85
04681,190,292,39.42
04683,0,0,0.0
04684,291,447,39.43
04685,64,99,39.26
04686,31,28,52.54
04691,110,99,52.63
04693,83,127,39.52
04694,507,453,52.81
04730,2334,2086,52.81
04732,357,319,52.81
04733,40,35,53.33
04734,176,157,52.85
04735,127,114,52.7
04736,2150,1921,52.81
04739,235,210,52.81
04740,314,281,52.77
04742,790,706,52.81
04743,1099,982,52.81
04745,249,223,52.75
04746,88,78,53.01
04747,306,273,52.85
04750,433,387,52.8
04756,745,666,52.8
04757,660,590,52.8
04758,326,291,52.84
04760,178,159,52.82
04761,142,127,52.79
04762,136,122,52.71
04763,159,142,52.82
04764,11,10,52.38
04765,266,238,52.78
04766,88,78,53.01
04768,88,78,53.01
04769,2093,1871,52.8
04772,173,154,52.91
04773,184,165,52.72
04774,161,144,52.79
04776,215,192,52.83
04777,91,81,52.91
04779,105,94,52.76
04780,176,157,52.85
04781,127,114,52.7
04783,113,101,52.8
04785,552,494,52.77
04786,416,372,52.79
04787,105,94,52.76
04841,1242,1911,39.39
04843,939,1445,39.39
04847,303,466,39.4
04848,104,160,39.39
04849,691,1064,39.37
04851,9,14,39.13
04852,12,19,38.71
04853,73,113,39.25
04854,272,419,39.36
04855,31,47,39.74
04856,652,1002,39.42
04858,269,414,39.39
04859,116,179,39.32
04860,321,494,39.39
04861,489,753,39.37
04862,679,1045,39.39
04863,229,353,39.35
04864,872,1341,39.4
04901,4842,6688,41.99
04910,366,506,41.97
04911,455,395,53.53
04912,235,204,53.53
04915,1631,2508,39.41
04917,597,824,42.01
04918,2,3,40.0
04920,382,331,53.58
04921,291,447,39.43
04922,196,301,39.44
04923,107,92,53.77
04924,522,452,53.59
04925,22,19,53.66
04926,7,9,43.75
04927,617,852,42.0
04928,463,491,48.53
04929,209,181,53.59
04930,909,942,49.11
04932,252,267,48.55
04936,62,54,53.45
04937,1513,1311,53.58
04938,2281,1976,53.58
04939,214,227,48.53
04940,15,13,53.57
04941,309,475,39.41
04942,268,232,53.6
04943,404,350,53.58
04944,15,13,53.57
04945,268,232,53.6
04947,408,353,53.61
04949,168,259,39.34
04950,1124,974,53.57
04951,165,254,39.38
04952,349,537,39.39
04953,655,694,48.55
04955,345,299,53.57
04956,173,150,53.56
04957,948,821,53.59
04958,444,385,53.56
04961,239,207,53.59
04963,1344,1857,41.99
04964,62,54,53.45
04965,459,398,53.56
04966,364,315,53.61
04967,929,805,53.58
04969,274,291,48.5
04970,389,337,53.58
04971,485,420,53.59
04973,251,386,39.4
04974,474,729,39.4
04975,11,10,52.38
04976,2362,2046,53.58
04978,220,191,53.53
04979,231,200,53.6
04981,401,617,39.39
04982,140,121,53.64
04983,397,344,53.58
04984,125,108,53.65
04985,29,25,53.7
04986,285,438,39.42
04987,184,282,39.48
04988,417,640,39.45
04989,827,1142,42.0
04992,15,13,53.57
05001,1552,2032,43.3
05030,11,14,44.0
05031,14,19,42.42
05032,473,619,43.32
05033,553,713,43.68
05034,51,66,43.59
05035,115,151,43.23
05036,174,225,43.61
05037,159,208,43.32
05038,247,319,43.64
05039,186,240,43.66
05040,99,127,43.81
05041,42,55,43.3
05042,113,147,43.46
05043,186,240,43.66
05045,313,404,43.65
05046,217,283,43.4
05048,440,577,43.26
05050,25,32,43.86
05051,217,279,43.75
05052,61,80,43.26
05053,51,66,43.59
05055,628,822,43.31
05056,72,95,43.11
05058,40,52,43.48
05059,242,317,43.29
05060,853,1100,43.68
05061,325,419,43.68
05062,119,156,43.27
05065,197,258,43.3
05067,43,57,43.0
05068,569,745,43.3
05069,127,166,43.34
05070,85,109,43.81
05071,54,71,43.2
05072,94,121,43.72
05073,4,5,44.44
05075,233,300,43.71
05076,87,112,43.72
05077,217,279,43.75
05079,132,170,43.71
05081,160,207,43.6
05083,35,46,43.21
05084,14,19,42.42
05086,160,206,43.72
05088,141,184,43.38
05089,891,1167,43.29
05091,595,780,43.27
05101,740,969,43.3
05141,11,14,44.0
05142,134,175,43.37
05143,841,1101,43.31
05146,112,147,43.24
05148,256,336,43.24
05149,429,562,43.29
05150,152,199,43.3
05151,238,312,43.27
05152,94,123,43.32
05153,144,189,43.24
05154,87,113,43.5
05155,166,217,43.34
05156,1595,2089,43.3
05158,166,217,43.34
05161,105,137,43.39
05201,2573,3370,43.29
05250,635,832,43.29
05251,281,369,43.23
05252,65,85,43.33
05253,115,151,43.23
05254,87,113,43.5
05255,718,941,43.28
05257,552,723,43.29
05260,69,90,43.4
05261,422,553,43.28
05262,422,553,43.28
05301,2988,3914,43.29
05340,209,274,43.27
05341,87,113,43.5
05342,119,156,43.27
05343,177,232,43.28
05344,144,189,43.24
05345,307,402,43.3
05346,917,1201,43.3
05350,126,165,43.3
05351,51,66,43.59
05352,155,203,43.3
05353,202,265,43.25
05354,390,510,43.33
05355,130,170,43.33
05356,235,307,43.36
05358,43,57,43.0
05359,101,132,43.35
05360,61,80,43.26
05361,155,203,43.3
05362,47,61,43.52
05363,426,558,43.29
05401,5560,7667,42.04
05403,3496,4822,42.03
05404,1383,1908,42.02
05405,409,563,42.08
05408,1807,2491,42.04
05439,251,346,42.04
05440,396,515,43.47
05441,102,132,43.59
05442,66,86,43.42
05443,1189,1533,43.68
05444,366,476,43.47
05445,677,934,42.02
05446,2787,3844,42.03
05447,28,36,43.75
05448,215,279,43.52
05450,990,1288,43.46
05452,3841,5297,42.03
05454,968,1259,43.47
05455,228,297,43.43
05456,212,273,43.71
05457,294,383,43.43
05458,404,526,43.44
05459,319,415,43.46
05461,856,1178,42.08
05462,321,443,42.02
05463,91,118,43.54
05464,558,726,43.46
05465,969,1336,42.04
05468,2354,3208,42.32
05471,154,200,43.5
05472,332,428,43.68
05473,273,352,43.68
05474,176,229,43.46
05476,597,776,43.48
05477,788,1087,42.03
05478,2943,3827,43.47
05481,3,4,42.86
05482,1343,1851,42.05
05483,311,404,43.5
05485,3,4,42.86
05486,303,393,43.53
05487,281,363,43.63
05488,1488,1935,43.47
05489,581,801,42.04
05491,1076,1387,43.69
05492,146,190,43.45
05494,304,419,42.05
05495,1888,2604,42.03
05602,2279,2938,43.68
05640,21,27,43.75
05641,3111,4009,43.69
05647,198,255,43.71
05648,87,112,43.72
05649,92,118,43.81
05650,210,270,43.75
05651,280,361,43.68
05652,154,200,43.5
05653,96,125,43.44
05654,231,297,43.75
05655,567,737,43.48
05656,668,869,43.46
05658,280,361,43.68
05660,344,443,43.71
05661,1103,1434,43.48
05663,1222,1575,43.69
05664,16,21,43.24
05666,7,9,43.75
05667,417,537,43.71
05669,106,137,43.62
05670,7,9,43.75
05672,982,1277,43.47
05673,499,643,43.7
05674,367,473,43.69
05675,172,222,43.65
05676,959,1245,43.51
05677,417,537,43.71
05678,33,42,44.0
05679,608,783,43.71
05680,398,517,43.5
05681,42,55,43.3
05682,228,294,43.68
05701,3641,4769,43.29
05730,79,104,43.17
05731,4,5,44.44
05732,162,213,43.2
05733,1069,1395,43.38
05734,238,307,43.67
05735,718,941,43.28
05736,105,137,43.39
05737,112,147,43.24
05738,206,269,43.37
05739,238,312,43.27
05742,115,151,43.23
05743,754,988,43.28
05744,119,156,43.27
05746,0,0,0.0
05747,49,64,43.36
05748,66,85,43.71
05751,253,331,43.32
05753,2070,2668,43.69
05757,152,199,43.3
05758,141,184,43.38
05759,328,430,43.27
05760,200,258,43.67
05761,202,265,43.25
05762,90,118,43.27
05763,469,614,43.31
05764,545,714,43.29
05765,307,402,43.3
05766,137,176,43.77
05767,200,263,43.2
05768,7,9,43.75
05769,233,300,43.71
05770,219,282,43.71
05772,123,161,43.31
05773,364,477,43.28
05774,231,302,43.34
05775,105,137,43.39
05776,69,90,43.4
05777,556,728,43.3
05778,139,180,43.57
05819,1694,2203,43.47
05820,80,104,43.48
05821,220,286,43.48
05822,385,501,43.45
05824,204,265,43.5
05825,30,39,43.48
05826,162,211,43.43
05827,116,150,43.61
05828,380,494,43.48
05829,347,451,43.48
05830,264,343,43.49
05832,179,232,43.55
05833,8,11,42.11
05836,212,275,43.53
05837,63,82,43.45
05839,132,172,43.42
05840,14,18,43.75
05841,77,100,43.5
05842,105,136,43.57
05843,476,619,43.47
05845,223,290,43.47
05846,242,315,43.45
05847,165,215,43.42
05850,50,64,43.86
05851,1139,1481,43.47
05853,105,136,43.57
05855,1386,1803,43.46
05857,264,343,43.49
05858,61,79,43.57
05859,380,494,43.48
05860,487,633,43.48
05862,55,72,43.31
05866,135,175,43.55
05867,146,190,43.45
05868,33,43,43.42
05871,289,376,43.46
05872,162,211,43.43
05873,137,178,43.49
05874,105,136,43.57
05875,121,157,43.53
05901,3,4,42.86
05902,28,36,43.75
05903,157,204,43.49
05904,50,64,43.86
05905,149,193,43.57
05906,215,279,43.52
05907,30,39,43.48
06001,2524,5401,31.85
06002,2497,5926,29.65
06010,8322,16127,34.04
06013,1424,2532,36.0
06016,726,1723,29.64
06018,390,694,35.98
06019,1292,2764,31.85
06020,2,5,28.57
06021,204,362,36.04
06022,19,41,31.67
06023,249,278,47.25
06024,89,159,35.89
06026,679,1454,31.83
06027,205,365,35.96
06029,2347,4024,36.84
06031,204,362,36.04
06032,2499,5348,31.85
06033,3343,8838,27.44
06035,957,2048,31.85
06037,3468,3881,47.19
06039,353,629,35.95
06040,7196,7712,48.27
06042,4848,5195,48.27
06043,699,1198,36.85
06051,5727,6400,47.23
06052,1475,1648,47.23
06053,6443,7204,47.21
06057,961,1709,35.99
06058,251,446,36.01
06059,13,27,32.5
06060,322,689,31.85
06061,32,57,35.96
06062,3238,3630,47.15
06063,517,919,36.0
06065,72,129,35.82
06066,6096,6536,48.26
06067,2346,6202,27.45
06068,227,404,35.97
06069,369,656,36.0
06070,2053,4394,31.84
06071,1503,2550,37.08
06072,13,22,37.14
06073,620,1639,27.45
06074,3114,7390,29.65
06076,2230,2468,47.47
06078,1415,3357,29.65
06079,13,24,35.14
06080,6,13,31.58
06081,172,369,31.79
06082,4876,11571,29.65
06084,2096,3594,36.84
06085,944,2021,31.84
06088,569,1350,29.65
06089,471,1008,31.85
06090,156,333,31.9
06091,30,54,35.71
06092,515,1103,31.83
06093,403,956,29.65
06095,3412,8085,29.68
06096,1459,3463,29.64
06098,1525,2712,35.99
06103,655,301,68.51
06105,4776,2308,67.42
06106,9793,4500,68.52
06107,2520,5393,31.85
06108,4882,5232,48.27
06109,3077,8136,27.44
06110,1715,3634,32.06
06111,3442,9099,27.45
06112,5972,2744,68.52
06114,6760,3107,68.51
06117,2188,4682,31.85
06118,5414,5802,48.27
06119,1946,4164,31.85
06120,3254,1495,68.52
06226,3513,4152,45.83
06231,560,961,36.82
06232,451,774,36.82
06234,1577,1744,47.49
06235,389,431,47.44
06237,757,1299,36.82
06238,1756,3011,36.84
06239,2122,2346,47.49
06241,1222,1351,47.49
06242,254,281,47.48
06243,42,46,47.73
06247,485,536,47.5
06248,746,1279,36.84
06249,1310,1537,46.01
06250,714,1217,36.98
06254,342,401,46.03
06255,868,960,47.48
06256,388,454,46.08
06258,62,68,47.69
06259,775,857,47.49
06260,1718,1900,47.48
06262,107,119,47.35
06263,58,64,47.54
06264,20,22,47.62
06266,75,88,46.01
06268,1788,3066,36.84
06269,1171,2008,36.84
06277,733,811,47.47
06278,793,876,47.51
06279,800,1371,36.85
06280,604,706,46.11
06281,1305,1443,47.49
06282,228,253,47.4
06320,4319,7398,36.86
06330,581,677,46.18
06331,947,1046,47.52
06332,105,116,47.51
06333,1150,1969,36.87
06334,429,503,46.03
06335,1244,1459,46.02
06336,17,20,45.95
06338,55,65,45.83
06339,1531,1795,46.03
06340,4695,8042,36.86
06350,23,27,46.0
06351,2864,3360,46.02
06353,32,37,46.38
06354,1051,1162,47.49
06355,2024,3466,36.87
06357,1798,3079,36.87
06359,945,1108,46.03
06360,6806,7984,46.02
06365,875,1027,46.0
06370,1310,1537,46.01
06371,1228,2957,29.34
06373,50,55,47.62
06374,1508,1667,47.5
06375,594,1015,36.92
06376,4,10,28.57
06377,509,562,47.53
06378,839,1437,36.86
06379,1389,2379,36.86
06380,530,622,46.01
06382,2028,2380,46.01
06384,485,536,47.5
06385,2490,4266,36.86
06387,68,75,47.55
06389,23,27,46.0
06390,47,112,29.56
06401,2325,4833,32.48
06403,735,1528,32.48
06405,3367,8491,28.39
06409,85,204,29.41
06410,3911,7580,34.04
06412,467,1125,29.33
06413,1640,3952,29.33
06414,41,99,29.29
06415,2946,3569,45.22
06416,1773,4271,29.33
06417,550,1324,29.35
06418,1509,3138,32.47
06419,769,1853,29.33
06420,775,914,45.89
06422,893,2151,29.34
06423,602,1450,29.34
06424,1547,3726,29.34
06426,430,1036,29.33
06437,2638,6652,28.4
06438,326,785,29.34
06439,13,31,29.55
06441,684,1649,29.32
06442,324,780,29.35
06443,2117,5338,28.4
06444,117,131,47.18
06447,881,1511,36.83
06450,6002,8506,41.37
06451,4150,5879,41.38
06455,369,890,29.31
06456,43,105,29.05
06457,5799,13969,29.34
06459,152,366,29.34
06460,6478,8783,42.45
06461,2557,3468,42.44
06467,69,77,47.26
06468,1936,4846,28.55
06469,408,984,29.31
06470,2083,4100,33.69
06471,860,2169,28.39
06472,769,1939,28.4
06473,2938,7406,28.4
06475,1308,3151,29.33
06477,2479,3362,42.44
06478,1556,3235,32.48
06479,1869,2089,47.22
06480,1169,2816,29.34
06481,156,377,29.27
06482,1390,2736,33.69
06483,2055,4273,32.47
06484,5014,10423,32.48
06488,2442,5076,32.48
06489,5936,6633,47.23
06492,7426,10539,41.34
06498,847,2041,29.33
06510,1153,702,62.16
06511,14598,8903,62.12
06512,4678,7719,37.73
06513,9204,7040,56.66
06514,4446,6279,41.45
06515,4676,2844,62.18
06516,9648,13081,42.45
06517,2493,3534,41.36
06518,3253,4611,41.37
06519,4041,2459,62.17
06524,920,1248,42.44
06525,1578,2140,42.44
06604,7164,4486,61.49
06605,5701,3570,61.49
06606,11566,7243,61.49
06607,2077,1301,61.49
06608,3419,2141,61.49
06610,5577,3493,61.49
06611,3790,9479,28.56
06612,781,1956,28.53
06614,3469,8684,28.54
06615,1912,4786,28.55
06702,951,578,62.2
06704,6690,4071,62.17
06705,6650,4075,62.0
06706,3603,2192,62.17
06708,7436,4524,62.17
06710,2709,1648,62.18
06712,1280,2481,34.03
06716,2192,4248,34.04
06750,205,365,35.96
06751,461,893,34.05
06752,213,419,33.7
06753,15,27,35.71
06754,234,416,36.0
06755,150,295,33.71
06756,448,796,36.01
06757,328,584,35.96
06758,5,9,35.71
06759,857,1524,35.99
06762,1038,2011,34.04
06763,332,590,36.01
06770,3891,8061,32.56
06776,3431,6754,33.69
06777,256,455,36.01
06778,185,329,35.99
06779,1130,2190,34.04
06782,310,602,33.99
06783,337,599,36.0
06784,462,909,33.7
06785,113,201,35.99
06786,1285,2491,34.03
06787,1035,2004,34.06
06790,5308,9441,35.99
06791,830,1476,35.99
06793,178,317,35.96
06794,167,297,35.99
06795,1901,3684,34.04
06796,153,272,36.0
06798,1331,2580,34.03
06801,2587,5093,33.68
06804,2268,4464,33.69
06807,889,1844,32.53
06810,7054,13887,33.69
06811,3990,7855,33.69
06812,1735,3415,33.69
06820,2242,5352,29.52
06824,3585,8976,28.54
06825,2271,5684,28.55
06830,3093,6412,32.54
06831,1884,3906,32.54
06840,2150,5131,29.53
06850,2857,5015,36.29
06851,3881,6812,36.29
06853,522,916,36.3
06854,4112,7217,36.3
06855,1151,2020,36.3
06870,953,1976,32.54
06877,2615,6241,29.53
06878,1052,2180,32.55
06880,3739,6570,36.27
06883,1080,2577,29.53
06890,459,1149,28.54
06896,908,2167,29.53
06897,1932,4611,29.53
06901,1307,2709,32.54
06902,8543,17708,32.54
06903,1779,3687,32.55
06905,2693,5582,32.54
06906,1224,2536,32.55
06907,1157,2399,32.54
07001,2013,3889,34.11
07002,12299,15356,44.47
07003,8744,12794,40.6
07004,599,2325,20.49
07005,1412,4353,24.49
07006,2034,7893,20.49
07008,3015,5826,34.1
07009,991,3839,20.52
07010,3847,6578,36.9
07011,8134,5288,60.6
07012,2601,1691,60.6
07013,4289,5466,43.97
07014,1089,708,60.6
07016,1603,6592,19.56
07017,7130,7357,49.22
07018,5555,5732,49.22
07020,2143,3664,36.9
07021,170,661,20.46
07022,2247,3841,36.91
07023,755,1736,30.31
07024,6006,10269,36.9
07026,4462,7090,38.63
07027,300,1233,19.57
07028,628,2380,20.88
07029,3781,4721,44.47
07030,9430,15660,37.58
07031,1911,4344,30.55
07032,7204,8995,44.47
07033,1157,1841,38.59
07034,893,2765,24.41
07035,969,2998,24.43
07036,6342,11537,35.47
07039,2148,8691,19.82
07040,4699,4819,49.37
07041,524,2122,19.8
07042,2084,8087,20.49
07043,1114,4147,21.17
07044,1109,4302,20.5
07045,929,2878,24.4
07046,397,1228,24.43
07047,12600,12655,49.89
07050,6266,6465,49.22
07052,3353,13554,19.83
07054,2655,8224,24.4
07055,13757,8944,60.6
07057,1379,3134,30.56
07058,491,1519,24.43
07059,961,5050,15.99
07060,5004,11565,30.2
07062,1398,3220,30.27
07063,1489,3433,30.25
07064,465,898,34.12
07065,4151,7552,35.47
07066,2184,3974,35.47
07067,2213,4278,34.09
07068,432,1747,19.83
07069,759,1775,29.95
07070,2188,4972,30.56
07071,2615,5944,30.55
07072,740,1683,30.54
07073,1164,2645,30.56
07074,364,826,30.59
07075,1178,2678,30.55
07076,2414,5553,30.3
07077,343,663,34.1
07078,964,3902,19.81
07079,3404,3491,49.37
07080,2623,5527,32.18
07081,1157,4760,19.55
07082,503,1558,24.41
07083,7701,12262,38.58
07086,2682,4454,37.58
07087,10702,17774,37.58
07088,491,781,38.6
07090,3015,6935,30.3
07092,478,1955,19.65
07093,12911,12968,49.89
07094,4410,4430,49.89
07095,2335,4594,33.7
07102,3731,1762,67.92
07103,10736,4040,72.66
07104,12896,6641,66.01
07105,12135,6249,66.01
07106,9424,3541,72.69
07107,10233,4950,67.4
07108,7822,2940,72.68
07109,6288,9199,40.6
07110,4980,7275,40.64
07111,11193,11478,49.37
07112,8109,3048,72.68
07114,4540,1998,69.44
07201,6393,3509,64.56
07202,9436,5180,64.56
07203,3188,5803,35.46
07204,1918,3055,38.57
07205,3078,4901,38.58
07206,6739,3699,64.56
07208,7298,4009,64.54
07302,8576,15856,35.1
07304,10491,8211,56.1
07305,15309,10356,59.65
07306,9541,13345,41.69
07307,6653,12300,35.1
07310,2637,4875,35.1
07311,242,447,35.12
07401,431,2055,17.34
07403,714,2154,24.9
07405,1773,4980,26.25
07407,2926,4650,38.62
07410,4772,7582,38.63
07416,606,1679,26.52
07417,699,3336,17.32
07418,215,596,26.51
07419,1013,2805,26.53
07420,469,1416,24.88
07421,644,1941,24.91
07422,675,1869,26.53
07423,223,1280,14.84
07424,3103,6269,33.11
07430,1607,7667,17.33
07432,441,2103,17.33
07435,208,612,25.37
07436,804,3833,17.34
07438,1108,3138,26.1
07439,245,678,26.54
07440,437,1227,26.26
07442,1031,3111,24.89
07444,1103,3098,26.26
07446,934,4457,17.33
07450,1362,7815,14.84
07452,635,3647,14.83
07456,1090,3288,24.9
07457,407,1142,26.28
07458,613,3522,14.82
07460,328,911,26.47
07461,2002,5545,26.53
07462,720,1994,26.53
07463,634,3025,17.33
07465,590,1779,24.91
07470,5481,14801,27.02
07480,1427,4305,24.9
07481,1047,4995,17.33
07501,9565,2741,77.73
07502,4186,1200,77.72
07503,5016,1437,77.73
07504,3384,970,77.72
07505,810,232,77.74
07506,2276,4598,33.11
07508,2781,5605,33.16
07512,1279,2585,33.1
07513,3026,867,77.73
07514,4843,1388,77.72
07522,5890,1688,77.72
07524,3566,1022,77.72
07601,6644,11092,37.46
07603,1267,2115,37.46
07604,1407,3197,30.56
07605,1395,2384,36.91
07606,314,714,30.54
07607,1005,2457,29.03
07608,9,20,31.03
07620,142,483,22.72
07621,2824,6902,29.04
07624,693,2358,22.71
07626,738,2510,22.72
07627,402,1368,22.71
07628,1782,4354,29.04
07630,382,2191,14.85
07631,2363,8041,22.71
07632,431,1465,22.73
07640,383,1302,22.73
07641,269,917,22.68
07642,531,3049,14.83
07643,1276,2899,30.56
07644,3581,5690,38.63
07645,680,2316,22.7
07646,1688,4124,29.04
07647,416,1417,22.7
07648,455,1549,22.7
07649,431,2476,14.83
07650,3034,5187,36.91
07652,2662,6506,29.04
07656,716,2437,22.71
07657,1715,2932,36.91
07660,1909,3187,37.46
07661,1201,2936,29.03
07662,580,1418,29.03
07663,1953,3103,38.63
07666,5953,9939,37.46
07670,1243,4229,22.72
07675,1864,7724,19.44
07676,486,2790,14.84
07677,321,1843,14.83
07701,2491,7330,25.36
07702,431,1261,25.47
07703,5,9,35.71
07704,646,1893,25.44
07711,219,389,36.02
07712,5663,10306,35.46
07716,896,2626,25.44
07717,247,580,29.87
07718,639,1871,25.46
07719,2757,6479,29.85
07720,532,1249,29.87
07721,376,1137,24.85
07722,747,2756,21.32
07723,183,324,36.09
