sduni20,Num Eligible,Num Ineligible,American Indian and Alaska Native Eligible,Asian Eligible,Black or African American Eligible,Native Hawaiian Eligible,White Eligible,Hispanic or Latino Eligible,Veteran Eligible,Elderly Eligible,DIS Eligible,English less than very well Eligible,Percentage Eligible
3628110,1046,2146,54,20,35,0,1005,48,169,530,454,41,32.77
3628140,459,593,21,8,13,0,441,19,49,236,186,9,43.63
3628200,4143,12471,132,282,394,0,3653,699,315,2307,1508,502,24.94
3628320,4009,5008,74,203,634,0,2979,719,164,1542,1189,2060,44.46
3628380,2002,2365,56,40,83,0,1940,78,194,959,777,42,45.84
3628500,5119,12001,193,532,652,0,4380,225,419,2368,2045,632,29.9
3628560,3529,8250,13,672,270,0,2537,562,283,2055,1289,1198,29.96
3628590,40390,23155,1202,2066,15432,0,25671,5377,3612,15092,17877,4281,63.56
3628620,2029,2706,81,39,180,0,1856,147,204,1118,751,85,42.85
3628650,2210,5295,141,158,428,0,1348,931,177,1128,692,771,29.45
3628680,1004,1269,95,24,47,0,945,40,105,392,388,16,44.17
3628710,1036,1222,13,31,120,0,935,75,129,491,418,39,45.88
3628740,2485,4119,50,146,194,0,2265,74,182,1244,1144,193,37.63
3628800,412,476,13,4,15,0,401,13,43,207,176,7,46.4
3628890,1144,1443,135,40,79,3,946,295,80,474,411,112,44.22
3628950,6872,10427,124,292,1176,0,5624,489,696,2604,2820,491,39.72
3628980,1241,1799,21,97,72,1,1171,107,81,389,427,59,40.82
3629040,1097,1855,21,65,493,9,514,284,77,617,478,300,37.16
3629070,414,989,10,9,45,0,342,110,36,217,105,90,29.51
3629130,990,1376,46,11,45,0,953,58,129,486,389,47,41.84
3629160,1022,1268,103,23,47,0,960,43,109,390,397,18,44.63
3629190,343,487,11,5,17,0,300,64,20,141,106,170,41.33
3629240,1069,1331,21,12,30,0,1052,78,110,516,364,31,44.54
3629250,1016,1426,48,10,50,0,978,63,135,495,397,52,41.61
3629280,6604,5653,123,172,3192,0,1605,2976,399,3629,2095,2873,53.88
3629370,12438,14041,434,621,2028,0,10436,1218,1727,5699,4534,1283,46.97
3629400,1029,2685,55,66,174,0,673,394,87,526,305,325,27.71
3629610,6560,7677,60,504,1082,0,5569,691,459,2498,2888,459,46.08
3629640,4149,6784,136,128,301,5,3829,312,499,1991,1739,222,37.95
3629670,933,2238,7,80,102,0,786,91,65,429,334,67,29.42
3629760,107,255,3,2,12,0,88,28,9,56,27,23,29.56
3629790,3347,5587,122,172,522,0,2922,587,311,1669,1047,192,37.46
3629820,1276,1508,36,26,53,0,1237,50,124,611,496,27,45.83
3629850,1195,4917,14,56,50,0,1170,94,71,841,362,164,19.55
3629880,10090,19971,258,1039,2089,125,7428,1725,1016,5436,4256,1331,33.57
3629910,1016,1359,23,23,42,0,1002,35,106,490,385,2,42.78
3629940,1125,1535,40,8,78,1,1076,87,115,487,507,20,42.29
3629970,2952,4187,96,43,147,0,2578,550,173,1211,911,1461,41.35
3630030,3308,5034,128,86,427,5,2675,729,232,1407,1090,1210,39.65
3630060,657,1870,24,28,38,0,606,54,73,294,293,48,26.0
3630120,5241,7227,228,218,553,43,4732,470,1164,1887,1894,304,42.04
3630160,914,1145,20,11,26,0,898,69,96,443,311,28,44.39
3630210,1378,3306,10,119,150,0,1161,134,96,634,493,99,29.42
3630240,1416,1961,54,23,52,0,1385,64,177,664,606,34,41.93
3630270,1917,2250,22,59,227,0,1724,141,238,909,772,72,46.0
3630330,2781,3679,103,71,178,14,2598,241,246,1248,996,167,43.05
3630360,8937,17225,109,462,435,0,8420,1045,651,4471,3210,881,34.16
3630390,831,1537,5,23,63,0,722,150,72,388,285,80,35.09
3630420,904,1269,42,9,44,0,870,56,120,440,353,46,41.6
3630450,176,220,18,4,8,0,164,7,18,66,68,3,44.44
3630480,1789,1845,117,8,48,0,1738,37,285,878,832,40,49.23
3630540,2694,6879,66,165,205,0,2188,595,227,1542,1060,475,28.14
3630600,829,957,26,9,30,0,805,27,86,416,353,14,46.42
3630630,4904,8399,275,246,654,1,4420,212,516,2410,1816,336,36.86
3630660,2171,4034,92,276,560,0,1182,774,114,1142,607,570,34.99
3630690,2352,6631,51,38,299,0,1937,641,224,1167,819,345,26.18
3630780,8730,15091,222,235,1054,1,7380,1016,1030,3970,3246,673,36.65
3630900,398,411,26,2,11,0,387,8,64,196,185,9,49.2
3630930,1197,1504,25,13,32,0,1178,87,124,583,411,34,44.32
3630960,2855,6204,0,653,544,0,1626,495,117,1807,846,1057,31.52
3630990,1072,922,44,7,83,0,990,140,92,466,511,70,53.76
3631020,754,1801,18,16,82,0,623,199,65,396,190,163,29.51
3631050,1169,1320,41,58,190,0,981,114,162,536,427,120,46.97
3631170,838,1548,22,25,140,0,743,49,89,401,273,49,35.12
3631260,5227,16067,210,340,868,0,3172,2254,185,2984,1726,1658,24.55
3631290,880,1177,20,20,37,0,868,30,92,425,334,2,42.78
3631320,4790,5423,165,216,705,0,4098,430,645,2220,1783,443,46.9
3631350,217,234,13,1,6,0,211,5,33,106,100,5,48.12
3631380,1719,2036,49,34,72,0,1667,67,167,824,669,35,45.78
3631410,327,497,6,14,56,0,268,23,33,124,134,23,39.68
3631440,1226,1617,46,31,78,6,1145,106,109,550,439,73,43.12
3631470,9291,23050,361,999,1210,0,7935,428,786,4297,3569,1183,28.73
3631500,453,569,47,10,21,0,424,19,48,172,176,8,44.32
3631560,1461,1928,45,34,115,0,1361,74,177,728,517,35,43.11
3631590,534,710,21,10,47,0,489,38,54,295,198,22,42.93
3631710,2549,4909,34,309,259,0,1953,805,90,1527,706,567,34.18
3631740,401,501,7,4,11,0,395,31,41,194,134,12,44.46
3631800,1606,2517,69,83,557,0,1072,480,105,777,524,529,38.95
3631830,575,873,10,24,98,0,471,41,58,218,236,41,39.71
3631860,274,373,10,2,19,0,262,21,28,118,123,5,42.35
3631920,43201,38652,1343,1611,12554,2,21765,22048,2536,19654,18140,15548,52.78
3631950,757,1226,25,22,54,1,700,56,91,365,320,40,38.17
3631980,1597,5945,16,70,110,0,1394,306,123,890,347,233,21.17
3632010,1254,1294,82,6,34,0,1219,26,200,616,584,28,49.22
3699997,186,257,8,8,20,2,168,17,41,67,67,11,41.99
3699999,26464,60675,456,3921,4169,0,17785,6249,1557,15805,8298,7594,30.37
3700011,61376,60672,4181,2760,33549,209,27547,9162,17931,20654,20924,4246,50.29
3700012,36486,39051,659,1013,17396,0,18549,2883,3427,11706,13064,1845,48.3
3700013,5075,6826,405,17,1432,0,3865,1037,1573,1221,1795,390,42.64
3700014,3686,4235,383,191,1565,21,2105,525,1068,1375,1163,267,46.53
3700030,27569,41952,606,1246,8999,0,18224,3942,3278,10830,8318,3141,39.66
3700090,6980,7506,305,125,729,0,6220,334,914,3611,2964,159,48.18
3700120,2477,2030,95,20,133,5,2352,318,269,1156,1050,158,54.96
3700180,3212,4671,99,9,1030,0,1931,601,229,1611,1215,379,40.75
3700210,5525,5560,113,185,167,0,5396,497,560,2615,2115,98,49.84
3700240,5097,6391,341,91,498,0,4290,975,539,2137,2230,501,44.37
3700270,6150,10067,250,284,1123,2,4988,704,546,2974,2816,539,37.92
3700300,3702,3726,76,124,112,0,3616,333,375,1753,1417,65,49.84
3700330,8217,11006,333,128,2855,0,5396,437,874,4273,3616,225,42.75
3700360,3301,4421,134,52,1147,0,2168,176,351,1717,1453,90,42.75
3700390,7225,3998,2311,45,2421,0,2737,385,566,3391,2630,265,64.38
3700420,22691,42606,1086,328,4334,0,19362,2776,3150,12467,8028,572,34.75
3700450,31824,50029,928,840,3403,91,28371,2496,3492,15250,13345,1888,38.88
3700480,16762,19450,662,685,1383,0,15113,1706,1474,7952,6667,1181,46.29
3700530,26540,41489,627,855,7869,75,18907,3439,4398,10992,9102,2526,39.01
3700580,15448,16614,676,278,1612,0,13768,738,2023,7991,6561,351,48.18
3700600,1923,2438,78,8,646,10,1231,95,402,925,739,37,44.1
3700630,12938,15745,502,491,3828,0,9025,770,1992,6229,4629,324,45.11
3700660,4167,4488,213,23,1670,17,2415,533,364,2480,1991,269,48.15
3700690,19634,24153,854,1073,2555,203,16266,2513,1453,9108,9297,1731,44.84
3700720,11874,22504,754,1154,2682,26,8739,2003,1496,4579,3127,1476,34.54
3700750,12611,17710,365,267,3524,0,8723,2712,1486,5412,3817,2086,41.59
3700780,6491,6820,649,86,210,19,6101,452,798,2946,2182,345,48.76
3700840,2546,3229,103,11,856,14,1630,125,532,1226,979,49,44.09
3700870,2501,2628,250,33,81,7,2351,174,308,1135,841,133,48.76
3700900,19819,21235,1170,383,4084,63,17230,811,2120,9783,9420,693,48.28
3700930,3581,2356,162,13,1260,0,1857,723,453,1512,1411,475,60.32
3700960,9151,5064,2927,56,3066,0,3466,488,716,4295,3331,336,64.38
3701080,5218,6616,212,22,1753,28,3340,257,1091,2512,2005,100,44.09
3701110,6793,9098,276,106,2360,0,4460,361,722,3532,2989,186,42.75
3701140,25299,27020,879,771,4770,0,21702,2500,3945,11204,12074,1871,48.36
3701170,7435,10233,826,107,432,0,6550,889,959,3929,3268,659,42.08
3701200,11306,7439,511,40,3978,0,5861,2282,1430,4773,4455,1501,60.31
3701260,49582,89095,1882,2118,28922,0,17573,8425,4737,17883,12875,6666,35.75
3701320,7885,7559,368,155,4597,0,3125,290,964,4183,3014,231,51.06
3701380,1432,1174,55,11,77,3,1360,184,156,669,607,92,54.95
3701500,72875,82920,2270,2257,31199,0,40992,12186,6769,28327,24799,8735,46.78
3701530,13477,12505,321,60,6873,0,6464,1065,1540,6366,5390,656,51.87
3701620,44998,48967,2175,1015,12528,0,33068,4996,4001,19208,19002,3400,47.89
3701680,1946,2468,79,8,654,11,1246,96,407,937,748,37,44.09
3701770,1830,1801,284,46,9,0,1674,91,222,889,720,41,50.4
3701800,11178,12040,571,62,4480,46,6480,1431,975,6652,5341,721,48.14
3701830,4154,3847,109,99,1948,1,2010,675,304,1775,1693,380,51.92
3701920,89773,122798,2775,5341,45821,0,40736,10204,7060,36990,28530,9423,42.23
3701950,7124,4416,299,92,4646,0,2324,249,821,3886,3102,201,61.73
3702010,23237,26536,2010,426,6856,0,16001,4013,4194,8712,9790,1834,46.69
3702040,14143,13918,2197,358,66,0,12934,701,1715,6872,5563,319,50.4
3702100,19792,29014,1118,144,1280,0,18395,2589,2160,8568,8441,1462,40.55
3702160,5479,3396,230,71,3573,0,1787,191,631,2988,2386,154,61.74
3702190,5921,7284,257,323,771,61,4905,758,438,2747,2804,522,44.84
3702250,11041,8336,1533,189,5137,0,5077,1079,1534,4324,4059,627,56.98
3702280,846,1133,34,13,294,0,555,45,90,440,372,23,42.75
3702310,20302,38835,1280,959,3626,0,16336,2997,2516,9532,7456,2270,34.33
3702340,8865,9314,886,118,287,26,8332,617,1090,4024,2981,471,48.77
3702370,38173,44653,992,849,12840,31,23719,6720,3536,16838,14507,4222,46.09
3702400,1937,1791,103,39,802,0,1046,226,380,803,928,202,51.96
3702430,4751,6910,234,155,1531,18,3286,713,768,1972,1815,525,40.74
3702560,10461,14690,302,222,2923,0,7235,2250,1233,4489,3167,1731,41.59
3702610,11647,10767,617,237,4823,0,6286,1361,2285,4828,5580,1216,51.96
3702640,3995,4267,139,122,753,0,3427,395,623,1769,1907,295,48.35
3702680,15704,20577,1377,456,2201,112,14647,799,1637,8521,8802,589,43.28
3702760,8351,8774,835,111,270,24,7849,582,1027,3790,2808,444,48.76
3702820,4827,4750,750,122,23,0,4415,239,585,2346,1899,109,50.4
3702880,4054,5429,165,63,1408,0,2662,216,431,2108,1784,111,42.75
3702940,8531,9900,337,349,704,0,7692,869,750,4048,3394,601,46.29
3702970,148166,309834,2561,10160,75314,124,57537,27371,11342,51963,36999,29433,32.35
3703000,3097,3117,63,104,93,0,3025,279,314,1466,1185,55,49.84
3703060,4428,6593,215,125,1138,0,3177,744,515,2285,1384,425,40.18
3703090,17153,25538,831,483,4406,0,12307,2884,1993,8852,5361,1648,40.18
3703120,4372,9006,218,246,925,0,3426,679,535,1982,1519,517,32.68
3703210,2487,2038,95,20,134,5,2362,319,270,1161,1055,159,54.96
3703270,21148,20271,987,414,12327,0,8381,777,2585,11219,8084,618,51.06
3703310,19253,23432,746,730,5697,0,13430,1147,2965,9271,6889,482,45.1
3703330,37043,66020,2421,1609,6586,0,28560,3090,3274,15100,13635,2356,35.94
3703360,3330,4097,145,182,433,34,2759,426,247,1545,1577,294,44.84
3703420,4442,2753,186,58,2897,0,1449,155,512,2422,1934,125,61.74
3703450,28096,33627,1979,262,9233,0,19202,4876,7587,8482,11178,2432,45.52
3703480,7459,14135,473,725,1684,17,5490,1258,940,2876,1964,927,34.54
3703510,2259,3025,92,35,785,0,1483,120,240,1175,994,62,42.75
3703540,7533,9552,306,32,2531,41,4823,370,1575,3626,2895,145,44.09
3703570,8254,15846,464,244,1554,0,6536,650,820,4591,3015,442,34.25
3703600,2415,3062,98,10,811,13,1546,119,505,1162,928,46,44.09
3703630,7165,7717,366,39,2872,29,4153,917,625,4264,3424,462,48.15
3703720,4183,3689,152,49,1080,0,3427,138,456,1902,1705,138,53.14
3703780,19793,24813,1325,351,1934,0,16656,3788,2092,8296,8659,1944,44.37
3703870,9107,6876,1264,156,4237,0,4188,890,1265,3567,3348,517,56.98
3703900,3555,2204,149,46,2319,0,1160,124,410,1939,1548,100,61.73
3703930,28431,15734,9094,175,9526,0,10769,1517,2225,13343,10350,1043,64.37
3703990,19822,19370,1889,2,4014,1,16077,1547,1969,10188,9071,1145,50.58
3704050,25950,27865,2592,458,6793,79,20063,3626,3790,12101,11700,2316,48.22
3704080,13949,12304,506,162,3603,0,11428,461,1522,6345,5687,460,53.13
3704140,10120,6659,458,36,3561,0,5247,2043,1280,4273,3988,1344,60.31
3704200,7247,5471,1006,124,3372,0,3332,708,1007,2838,2664,412,56.98
3704320,9218,12571,243,134,1599,0,7820,689,1440,4330,3114,360,42.31
3704380,9688,9468,924,1,1962,0,7858,756,962,4980,4434,559,50.57
3704410,12308,10086,471,98,661,26,11687,1580,1336,5745,5218,787,54.96
3704440,2183,2148,339,55,10,0,1996,108,265,1061,859,49,50.4
3704500,2848,3041,99,87,537,0,2443,281,444,1261,1359,211,48.36
3704530,5615,8231,317,41,363,0,5218,734,613,2431,2395,415,40.55
3704590,598,801,24,9,208,0,393,32,64,311,263,16,42.74
3704620,28140,55421,1248,1440,6842,0,19552,4720,2547,12344,10003,4223,33.68
3704650,8369,7766,200,38,4269,0,4015,662,957,3954,3348,408,51.87
3704720,122895,316826,5527,7756,42660,0,73398,20471,10960,43676,42449,20462,27.95
3704740,4739,2938,199,61,3090,0,1546,166,546,2585,2064,133,61.73
3704800,2026,2713,82,32,704,0,1330,108,215,1053,891,55,42.75
3704830,11242,11314,229,377,339,0,10980,1011,1139,5321,4303,199,49.84
3704880,24329,22616,623,699,10106,0,13682,2562,3529,10703,7087,1569,51.82
3704890,1680,1042,70,22,1096,0,548,59,194,917,732,47,61.72
3704920,3202,1772,1024,20,1073,0,1213,171,251,1503,1166,117,64.37
3704950,15001,12293,574,119,806,32,14244,1926,1629,7002,6360,960,54.96
3705020,16004,14819,421,381,7503,4,7743,2599,1172,6839,6521,1463,51.92
3705040,6479,8917,719,93,376,0,5708,774,836,3424,2848,574,42.08
3705070,3839,3864,78,129,116,0,3750,345,389,1817,1470,68,49.84
3737099,1894,1920,246,37,33,2,1753,111,231,893,695,69,49.66
3800014,11584,26245,552,285,1765,40,9782,688,920,4602,3468,46,30.62
3800016,124,186,20,3,5,0,105,3,14,59,47,2,40.0
3800017,263,395,42,7,10,0,222,7,30,125,99,4,39.97
3800018,402,648,37,13,21,0,363,24,39,143,138,24,38.29
3800021,3047,4586,487,86,119,1,2572,76,344,1454,1151,50,39.92
3800023,115,230,14,1,10,0,106,13,16,45,46,8,33.33
3800024,117,229,15,2,10,0,107,12,17,47,46,8,33.82
3800025,559,1159,57,10,62,0,470,51,54,178,172,64,32.54
3800027,189,378,23,2,16,0,174,21,27,75,75,13,33.33
3800029,89,175,11,1,7,0,82,9,13,36,35,6,33.71
3800031,420,822,52,6,34,0,385,43,59,169,167,27,33.82
3800032,603,1182,75,8,49,0,552,62,85,243,239,40,33.78
3800036,235,353,38,7,9,0,198,6,26,112,89,4,39.97
3800038,3769,7559,455,47,325,0,3480,415,542,1491,1499,261,33.27
3800039,404,806,49,5,34,0,372,44,58,159,160,27,33.39
3800040,390,626,38,12,20,0,351,22,38,142,134,22,38.39
3800041,581,938,54,18,30,0,524,34,55,206,199,34,38.25
3800042,184,277,29,5,7,0,155,5,21,88,69,3,39.91
3800043,152,229,24,4,6,0,128,4,17,73,57,2,39.9
3800044,334,758,27,6,45,0,282,39,31,88,95,49,30.59
3800045,165,332,20,2,14,0,153,18,24,65,66,11,33.2
3800046,189,378,23,2,16,0,174,21,27,75,75,13,33.33
3800047,322,629,40,4,26,0,295,33,45,130,128,21,33.86
3800048,210,422,25,3,18,0,194,23,30,83,84,15,33.23
3800049,205,308,33,6,8,0,173,5,23,98,77,3,39.96
3800050,271,530,34,4,22,0,248,28,38,109,107,18,33.83
3800051,324,521,30,10,17,0,292,19,31,115,111,19,38.34
3800052,266,521,33,4,22,0,244,27,38,107,106,17,33.8
3800054,419,676,39,13,22,0,378,25,40,149,144,25,38.26
3800056,98,157,9,3,5,0,88,6,9,35,33,6,38.43
3800057,167,251,27,5,7,0,141,4,19,80,63,3,39.95
3800058,275,539,34,4,22,0,252,28,39,111,109,18,33.78
3800059,373,562,60,10,15,0,315,9,42,178,141,6,39.89
3800060,289,435,46,8,11,0,244,7,33,138,109,5,39.92
3800061,327,532,48,9,18,0,276,13,36,145,118,13,38.07
3800389,390,596,62,11,17,0,330,10,44,185,146,6,39.55
3800390,297,446,47,8,12,0,251,7,33,142,112,5,39.97
3800397,224,361,21,7,12,0,202,13,21,80,77,13,38.29
3800404,171,320,16,4,14,0,150,14,16,55,55,16,34.83
3800825,85,166,11,1,7,0,78,9,12,34,34,5,33.86
3801760,133,268,16,2,12,0,123,15,19,53,53,9,33.17
3801950,60,113,8,1,4,0,54,5,8,25,24,3,34.68
3802170,163,246,26,5,6,0,138,4,18,78,62,3,39.85
3802380,187,375,23,2,16,0,173,21,27,74,74,13,33.27
3802530,874,1316,140,25,34,0,738,22,99,417,330,14,39.91
3803060,552,1077,69,7,44,0,505,56,78,223,219,35,33.89
3803090,69,135,9,1,6,0,63,7,10,28,27,4,33.82
3803200,345,692,42,4,30,0,319,38,50,137,137,24,33.27
3803590,103,202,13,1,8,0,94,11,15,42,41,7,33.77
3803790,548,825,88,15,21,0,462,14,62,261,207,9,39.91
3804090,533,1226,42,8,74,0,448,63,48,137,149,81,30.3
3804140,251,404,23,8,13,0,226,15,24,89,86,15,38.32
3804560,289,435,46,8,11,0,244,7,32,138,109,5,39.92
3805040,1799,2884,175,56,91,0,1616,102,174,652,620,102,38.42
3805160,267,536,33,3,23,0,247,30,39,105,106,18,33.25
3805340,157,253,15,5,8,0,142,9,15,56,54,9,38.29
3805460,460,692,74,13,18,0,388,11,52,219,174,8,39.93
3805850,214,322,34,6,8,0,181,5,24,102,81,3,39.93
3805950,86,139,8,3,4,0,78,5,8,31,30,5,38.22
3806010,102,204,12,1,9,0,94,11,15,40,40,7,33.33
3806090,353,531,56,10,14,0,298,9,40,168,133,6,39.93
3806210,173,346,21,2,15,0,159,19,25,68,69,12,33.33
3806690,90,136,14,3,4,0,76,2,10,43,34,1,39.82
3806780,13160,30278,1039,204,1832,0,11053,1557,1188,3389,3691,2007,30.3
3806910,138,222,13,4,7,0,125,8,13,49,48,8,38.33
3806930,103,227,7,2,14,0,89,8,10,41,33,2,31.21
3807170,283,426,45,8,11,0,239,7,32,135,107,5,39.92
3807200,334,669,40,4,29,0,308,37,48,132,133,23,33.3
3807590,349,684,44,5,28,0,320,36,49,141,138,23,33.79
3807830,139,310,8,3,20,0,118,8,12,55,43,1,30.96
3807850,141,277,18,2,12,0,130,14,20,57,56,9,33.73
3807950,32,63,4,0,3,0,30,3,5,13,13,2,33.68
3808060,820,1320,76,26,42,0,740,48,79,291,281,49,38.32
3808130,9763,15725,909,304,506,0,8809,572,935,3465,3344,578,38.3
3808460,91,183,11,1,8,0,84,10,13,36,36,6,33.21
3808610,69,137,8,1,6,0,63,7,10,27,28,5,33.5
3808710,289,435,46,8,11,0,244,7,33,138,109,5,39.92
3808890,440,672,69,12,18,0,373,13,50,208,167,9,39.57
3809000,199,321,19,6,10,0,180,12,19,71,68,12,38.27
3809130,124,203,17,4,7,0,105,4,13,57,45,2,37.92
3809180,142,314,9,3,20,0,122,10,13,57,46,3,31.14
3809410,250,500,30,3,22,0,230,27,36,99,99,17,33.33
3809570,395,636,37,12,20,0,356,23,38,140,135,23,38.31
3810180,226,443,28,3,18,0,207,23,32,91,90,15,33.78
3810260,56,85,9,2,2,0,48,1,6,27,21,1,39.72
3810270,286,573,35,4,25,0,264,31,41,113,114,20,33.29
3810500,139,209,22,4,5,0,117,3,16,66,52,2,39.94
3810600,209,336,19,7,11,0,188,12,20,74,72,12,38.35
3810740,287,432,46,8,11,0,242,7,32,137,108,5,39.92
3810810,485,781,45,15,25,0,437,28,46,172,166,29,38.31
3810860,393,632,37,12,20,0,354,23,38,139,135,23,38.34
3810980,143,215,22,4,5,0,120,3,16,67,53,2,39.94
3811140,195,294,31,5,8,0,165,5,22,93,74,3,39.88
3811430,597,898,95,17,23,0,504,15,67,285,225,10,39.93
3811700,158,237,25,4,6,0,133,4,18,75,60,3,40.0
3811820,3486,7897,166,86,531,12,2943,207,277,1385,1044,14,30.62
3811850,141,282,17,2,12,0,130,15,20,56,56,10,33.33
3812020,235,447,28,5,21,0,198,17,24,86,78,20,34.46
3812350,135,265,17,2,11,0,124,14,19,55,54,9,33.75
3812430,83,163,10,1,7,0,76,9,12,34,33,5,33.74
3812540,1412,2831,171,18,122,0,1303,155,203,559,561,98,33.28
3812660,124,186,20,3,5,0,105,3,14,59,47,2,40.0
3812920,216,349,20,7,11,0,195,13,21,77,74,13,38.23
3812930,201,302,32,6,8,0,169,5,23,96,76,3,39.96
3812990,60,91,9,2,2,0,51,1,7,29,23,1,39.74
3813030,7332,14360,917,100,597,0,6720,752,1038,2959,2909,475,33.8
3813050,174,281,16,5,9,0,157,10,17,62,60,10,38.24
3813200,203,432,17,4,24,0,178,16,22,81,70,6,31.97
3813230,84,127,13,2,3,0,71,2,10,40,32,1,39.81
3813400,302,455,48,8,12,0,255,8,34,144,114,5,39.89
3813440,89,144,9,3,4,0,81,5,9,33,32,5,38.2
3813510,212,319,34,6,8,0,179,5,24,101,80,3,39.92
3813710,219,439,26,3,19,0,202,24,32,87,87,15,33.28
3813920,632,1244,78,9,52,0,580,66,89,253,251,41,33.69
3814290,193,291,31,5,8,0,163,5,22,92,73,3,39.88
3814340,262,423,24,8,14,0,237,15,25,93,90,16,38.25
3814500,460,692,74,13,18,0,388,11,52,219,174,8,39.93
3814880,416,669,39,13,22,0,375,24,40,148,142,25,38.34
3814940,194,379,24,3,16,0,178,20,27,78,77,13,33.86
3815150,88,133,14,2,3,0,74,2,10,42,33,1,39.82
3816050,186,280,30,5,7,0,157,5,21,89,70,3,39.91
3816090,86,172,10,1,7,0,79,9,12,34,34,6,33.33
3816130,634,954,101,18,25,0,535,16,72,303,240,10,39.92
3816430,236,356,38,7,9,0,200,6,27,113,89,4,39.86
3816470,123,241,15,2,10,0,113,13,17,50,49,8,33.79
3816510,44,87,5,1,4,0,40,5,6,17,17,3,33.59
3816980,131,265,15,2,12,0,121,14,19,52,51,9,33.08
3817040,294,575,37,4,24,0,269,30,42,119,116,19,33.83
3817130,206,413,25,3,18,0,190,23,30,82,82,14,33.28
3817460,223,336,36,6,9,0,188,6,25,107,84,4,39.89
3817520,77,123,7,2,4,0,69,4,7,27,26,5,38.5
3817570,490,961,61,7,40,0,450,50,69,198,195,32,33.77
3817670,58,92,5,2,3,0,52,3,5,21,20,3,38.67
3817910,264,518,33,4,22,0,242,27,37,107,105,17,33.76
3818280,398,642,37,12,21,0,359,23,38,141,136,24,38.27
3818500,168,328,21,2,14,0,154,17,24,68,66,11,33.87
3818660,200,391,25,3,16,0,183,20,28,81,79,13,33.84
3818730,461,903,58,6,38,0,423,47,65,186,183,30,33.8
3818850,1334,2008,213,37,52,0,1126,33,150,637,504,22,39.92
3819020,1578,2375,252,44,62,0,1332,39,178,753,596,26,39.92
3819260,167,251,27,5,7,0,141,4,19,80,63,3,39.95
3819290,255,500,32,3,21,0,234,26,36,103,101,17,33.77
3819410,10516,24195,830,163,1464,0,8832,1244,949,2708,2949,1604,30.3
3819470,95,187,12,1,8,0,87,10,13,38,38,6,33.69
3819680,98,193,12,1,8,0,90,10,14,40,39,6,33.68
3819880,3615,7250,437,45,312,0,3338,398,520,1430,1438,251,33.27
3820130,45,102,2,1,7,0,38,3,4,18,14,0,30.61
3820190,229,345,37,6,9,0,193,6,26,109,86,4,39.9
3820310,201,302,32,6,8,0,169,5,23,96,76,3,39.96
3820400,41,62,7,1,2,0,35,1,5,20,16,1,39.81
3830049,248,557,14,6,36,1,212,15,21,99,77,2,30.81
3899999,2779,5490,300,47,252,1,2502,259,345,1070,1025,178,33.61
3900094,1095,4448,27,116,164,0,944,77,59,314,273,102,19.75
3900537,972,784,35,7,48,1,954,25,106,438,496,4,55.35
3904348,48587,32484,3140,2479,19113,0,31244,1741,3991,18266,16945,2626,59.93
3904349,3577,4857,97,30,341,0,3441,126,606,1741,1511,81,42.41
3904350,4091,5606,145,11,160,0,3986,156,479,1906,1826,126,42.19
3904351,4251,6310,111,34,363,0,4037,324,656,2108,1716,304,40.25
3904352,6698,6508,364,153,351,0,6527,105,1088,2872,2764,65,50.72
3904353,3634,6642,296,62,364,0,3432,92,323,2073,1402,108,35.36
3904354,1738,4911,32,105,95,0,1628,115,156,980,742,186,26.14
